Candidate_ID,Elected
21347,True
21744,True
12888,False
21745,False
21743,True
20590,False
21746,False
5896,True
21703,True
21706,True
20424,False
21707,False
21708,False
21705,False
20591,False
8401,True
21709,False
21704,True
21652,True
21654,True
21651,False
9451,False
21656,False
20592,False
21655,False
21658,True
21657,True
21653,False
21692,True
9452,False
6173,False
21690,False
21695,False
21691,True
21688,True
21694,False
21693,False
20593,True
21764,True
21765,True
21763,False
6604,False
8373,False
21766,True
13095,False
20436,True
20889,True
21728,True
21727,True
21729,False
21726,False
8371,False
19486,False
8358,False
20594,True
21769,False
3052,False
21768,False
21770,False
13094,False
21771,True
7640,True
21767,True
6079,False
21772,True
20954,True
21246,False
21247,False
20595,False
8369,False
20953,True
21248,True
20952,False
20783,True
20896,True
21636,True
21639,False
21637,False
6302,False
19487,True
21638,False
19488,True
21640,False
7450,True
21718,False
21719,False
21717,False
1264,False
8396,True
8402,False
20895,True
20937,True
20742,False
6962,False
21779,True
20939,False
19864,False
20437,True
8331,True
20940,True
21682,False
21681,False
21684,False
20596,False
19866,False
21683,True
19773,False
19777,True
21664,True
21665,True
21667,False
21669,False
21666,False
20597,False
20898,False
20897,True
21668,False
8397,True
21738,False
21739,True
21741,False
21740,True
20600,False
21742,True
21737,False
21646,True
21647,True
21649,True
20938,False
8390,False
21648,False
2472,False
20601,False
1536,False
21645,False
21650,True
20885,True
21774,True
21777,False
21778,False
21773,False
20602,False
19779,False
20886,True
21776,True
21775,False
20891,True
21671,True
21670,False
8404,False
20603,False
20892,False
21673,True
21674,False
21672,True
21341,True
21339,False
21340,False
6172,False
21342,False
6845,False
20604,False
20900,False
20902,True
21343,False
20901,True
8368,True
20950,True
21643,False
5646,False
21644,False
20605,False
21642,False
21641,True
20951,False
19484,True
21749,True
21752,False
20606,False
21750,False
21748,False
20888,True
21751,False
20887,True
21660,False
21663,False
21662,True
21659,True
21661,False
20890,False
6018,True
21754,True
20893,True
8338,False
8336,False
468,True
21755,True
531,False
20976,False
20977,False
20978,False
20969,False
20979,False
20971,True
20972,True
20975,True
20996,True
8664,True
20993,False
20108,False
20994,False
20998,False
20992,False
20995,True
20997,True
21003,True
21007,True
21001,False
21005,False
21004,False
21000,False
21002,False
20999,True
21006,True
22627,False
22629,False
22632,False
22630,True
22628,True
20765,False
22631,True
22633,False
22637,False
22635,True
22636,False
22634,True
22638,True
20109,False
22639,True
21399,True
21395,True
21393,False
21391,False
21394,False
21397,False
21396,False
21392,True
21398,True
21027,False
21023,False
21026,True
21024,True
21025,False
8632,True
21402,True
8508,True
21404,True
20617,False
21400,False
21401,False
21403,True
21040,True
21041,False
21042,False
20107,False
21038,True
21043,False
21039,True
22641,True
22647,False
22645,False
22648,False
22646,False
22640,False
20946,False
20945,True
22644,True
8725,False
22642,False
22643,True
22650,True
22653,False
22654,True
22649,False
22651,True
6595,False
22652,False
21753,True
21795,True
10953,False
21790,False
21780,True
21747,True
1350,False
22658,True
22656,False
22657,False
22661,True
22659,False
22655,True
22660,False
13117,True
22666,False
22664,False
20106,False
22663,False
22665,True
19778,False
22662,True
22667,True
22668,True
22669,False
22671,False
22670,False
22672,True
22674,True
22673,False
6084,False
22676,False
22675,True
19858,False
19857,True
22680,False
537,False
22683,False
22681,False
22678,True
22677,True
22679,False
22682,True
21048,True
13108,False
21049,False
21050,False
21044,False
21046,False
13116,True
21047,False
21045,True
21051,True
13120,True
22687,True
3580,False
22685,False
22684,False
8585,True
22688,True
22686,False
21060,True
21063,True
21064,False
6848,False
21062,False
21061,True
21065,False
19861,True
21052,True
21053,True
21054,False
21055,False
21057,True
21058,False
21056,True
22294,True
2842,True
22295,True
22293,False
22296,False
22299,True
22300,True
22297,False
22301,False
22298,False
20438,True
22304,True
22305,True
22307,False
22302,False
22303,True
22306,False
22308,True
22311,False
9166,True
22312,False
22310,False
22309,True
22313,True
22314,True
5715,True
22318,False
22319,False
22316,False
22315,False
22317,True
2707,True
22321,False
22323,False
22322,False
22324,True
20785,False
22320,True
22326,True
22332,True
22328,False
22325,False
22327,False
22330,False
22329,False
22331,True
22266,True
22268,True
20386,False
22265,False
22267,True
22269,False
22263,True
22262,False
22260,False
22259,True
22264,False
22261,True
1406,False
22271,True
20388,False
22270,False
22272,True
22275,False
22274,False
22273,True
22292,True
6608,False
22288,False
22291,False
22290,True
22287,False
22289,True
20387,False
22280,True
20390,False
22277,False
22276,True
22278,True
22279,False
20389,False
22283,True
22285,False
22281,False
22282,True
22286,False
22284,True
19754,True
22382,True
22380,False
22381,True
22384,True
2050,True
22383,False
22386,True
22385,False
22388,True
22387,True
22389,False
22390,True
19757,True
22393,False
22394,False
22392,False
22391,False
22395,False
20762,True
20763,True
19755,True
22396,True
22398,False
6113,False
22399,True
22400,False
22397,True
19752,True
22401,False
22405,False
22402,True
22404,False
22403,True
22407,True
19756,True
22406,True
22408,False
19753,True
22412,True
22409,True
22413,False
22411,False
13109,False
22410,True
20054,True
20277,True
20926,True
20607,False
21524,False
20927,False
20055,True
21501,True
20278,True
20608,False
21502,False
20057,False
20056,True
9131,True
20920,True
20279,True
21530,False
13047,False
20267,True
20921,False
22122,False
22124,False
22123,False
20924,False
20925,True
20269,True
20280,False
20268,True
20281,True
13043,False
21298,False
21300,False
20272,False
21299,True
21301,True
21495,False
21496,False
21494,False
21492,True
20273,False
21491,True
20282,True
21493,False
20275,False
22129,False
20923,False
20922,True
22128,True
20274,True
20283,False
20284,True
20276,True
21553,True
21554,False
21555,False
21556,True
20270,True
4851,False
20271,False
22125,False
22126,True
20285,False
22127,True
21517,False
21516,False
20156,False
20155,True
21518,False
20286,True
20919,True
21310,True
21311,False
20609,False
21312,True
21309,False
20883,False
20884,True
22145,True
22147,False
22150,False
20610,False
22142,True
22148,False
22146,False
22144,True
22149,False
22143,True
2152,False
7454,False
22156,False
22153,True
22155,False
22154,True
22152,False
22151,True
22157,True
22158,True
22162,True
22163,False
20611,False
22160,False
22159,True
22164,False
22161,True
22165,True
22167,False
2711,False
22168,False
22166,True
22169,True
22171,True
22172,True
22170,False
7482,False
22175,False
22173,False
22174,True
20930,True
22177,True
20612,False
22178,False
22176,False
20784,False
22179,True
20929,True
2708,True
22183,False
20613,False
22184,False
22181,True
19884,True
19883,False
22182,True
19885,True
20614,False
22186,False
22190,False
22188,True
22189,True
19886,False
22187,True
22191,True
22194,True
22193,False
22195,False
22192,True
22199,True
22200,True
22203,True
22202,False
22204,False
22197,False
22198,False
22201,True
22208,True
22211,True
20615,False
22210,False
22207,False
22209,True
19888,False
19887,True
22215,True
19889,True
22216,False
20358,False
22214,False
19890,True
22217,True
22218,True
22219,True
22220,False
8414,True
22221,False
22225,True
20932,True
22222,False
22226,False
20931,False
22223,True
22224,True
22227,True
22229,True
20928,False
22228,False
22230,True
22233,False
22231,False
22234,False
22232,True
6501,True
22235,False
22236,True
22239,False
22238,True
22240,True
22241,True
6564,False
22237,True
22246,True
22249,True
7276,False
22247,False
6854,False
22250,True
22245,False
20616,False
22243,False
22248,False
22244,False
22242,True
22253,True
22255,False
22251,False
22254,True
22258,False
8299,False
22252,False
22256,True
22257,True
21328,True
21330,False
21331,False
8415,True
21327,True
21329,False
9244,True
21355,True
21359,True
21358,True
8875,False
21353,False
21356,False
21354,True
21357,False
21364,True
20567,True
21365,False
21363,False
21361,True
21362,False
21360,True
21366,True
20566,True
21369,True
21368,False
19774,False
21370,True
21367,False
21372,True
21374,False
13111,True
21371,True
21373,False
21380,True
21379,False
21383,True
21378,False
21382,False
21381,False
21377,False
20754,True
21959,True
1403,False
21960,False
21958,True
21962,False
21961,True
20810,True
1908,True
21965,True
20635,False
21963,False
21964,True
21966,False
21971,True
21967,True
6424,False
21968,False
21969,True
21970,False
21972,True
20636,False
21974,False
21973,False
7272,True
21975,True
21977,True
21980,False
20637,False
21981,False
21978,False
21976,True
21979,True
21986,True
21988,False
21982,True
21983,False
9198,False
21985,False
21984,True
21987,False
21992,True
21994,True
21995,False
20638,False
21989,False
21993,False
21991,True
21990,False
21999,True
20639,False
21998,False
9199,True
22001,True
21997,False
21996,True
22000,False
21954,True
21956,True
20640,False
21955,False
21953,True
21957,False
22005,True
22008,True
22004,False
20641,False
22003,False
22007,False
22002,True
22006,True
22010,True
15353,True
22012,False
22011,False
22009,False
22014,False
22013,False
22015,True
22016,True
2801,True
22017,True
22021,False
22020,False
20643,False
22018,False
22019,True
21187,True
20863,True
21190,True
21189,False
9207,False
20862,True
21188,False
20644,False
20865,True
21186,False
20645,False
21183,False
21185,True
21184,False
20864,True
13045,False
21255,False
20646,False
21257,False
21254,False
20786,True
21256,True
20866,False
20867,True
20868,True
3142,True
5279,False
21923,False
21926,False
6964,False
20647,False
21924,True
21927,False
21925,True
21931,True
21928,False
20648,False
21930,False
21929,True
20787,False
20869,True
21243,False
21245,False
20649,False
21244,False
21240,True
20870,False
21242,True
21241,False
2678,True
21216,True
20650,False
6612,True
20871,False
20872,True
20873,True
21215,False
20875,True
21933,True
20651,False
21932,False
21934,True
21935,False
20874,True
21940,False
21941,False
21938,False
21936,True
13051,False
21939,False
20876,True
20877,False
21937,True
2712,True
20879,True
20788,True
20652,False
21943,False
20878,False
21942,True
3145,True
20880,True
20789,True
21945,False
21946,True
21944,False
21947,True
20881,True
5352,False
21948,False
20654,False
21949,False
21951,False
20882,True
21950,True
20812,True
20813,True
21014,True
20811,False
21013,False
21020,True
21022,True
20844,True
21021,False
21032,True
21033,False
21030,False
21028,True
21029,True
21031,False
21016,True
21018,True
21017,False
21019,True
21015,False
20988,True
20990,True
20989,True
20991,False
21008,True
21009,True
21012,True
21010,False
21011,True
22514,True
22516,True
20655,False
20376,False
22515,True
22517,True
22518,True
22519,True
22522,True
22520,False
22523,False
22521,True
20375,True
22526,True
22525,True
22524,True
22527,False
22528,False
22531,True
22529,False
9109,True
22532,False
22530,True
22534,True
5036,True
2076,False
22533,False
20373,True
22535,False
22536,True
22538,True
22540,True
22539,False
20374,True
22541,True
22543,True
20372,True
22542,False
22544,False
20371,True
22546,True
22548,False
22547,False
22545,False
10998,True
22689,True
22691,True
22693,True
9279,False
20658,False
22692,False
22694,False
22690,True
22696,True
22698,True
22699,True
22695,False
20659,False
22697,False
22700,False
5053,True
22703,True
22704,False
22701,False
20660,False
9122,False
22702,False
6569,True
6704,False
9021,False
20661,False
9124,False
22815,False
22814,True
22816,False
22813,True
2215,True
22717,True
22718,True
22721,False
22722,False
20662,False
22720,False
22723,False
22719,True
22724,True
22725,False
9280,False
20663,False
21145,False
22727,True
22726,True
22728,False
22729,True
22731,True
22734,False
20664,False
22732,False
22730,False
22733,True
9281,False
22739,False
20665,False
22738,False
22736,True
22735,False
22737,True
22740,True
22741,True
22742,False
20666,False
22743,True
22744,False
22745,False
22746,True
22750,True
22752,True
22748,False
22749,False
22747,False
1405,False
22751,False
22753,True
8365,True
22755,True
22756,False
20667,False
22754,True
5050,False
22757,True
22760,True
20668,False
22761,False
22759,False
22758,False
22762,True
22765,False
22764,False
20669,False
22768,True
22767,False
9210,True
22766,False
22763,True
22769,True
22775,False
22770,False
20670,False
22774,True
22773,False
22771,False
22772,True
22776,True
22780,True
22779,False
8326,False
22781,False
22777,False
22778,False
22782,True
22783,True
22784,True
20671,False
22787,False
22785,True
22786,False
22790,True
22792,True
22788,False
20672,False
22789,False
22793,True
22791,False
22794,False
22795,True
22796,True
22797,True
20673,False
22799,False
2380,True
22798,False
22801,True
22803,True
22804,True
9228,False
22800,False
22802,False
22805,True
22811,True
1516,False
22812,False
20674,False
22810,False
22807,True
22806,True
22809,False
22808,True
22481,True
6602,False
20047,False
6731,False
22482,True
22483,False
20917,True
22484,True
20044,False
22489,False
22487,False
22485,True
22488,False
22486,True
22491,True
22493,True
22490,False
15355,False
22492,True
22494,False
20043,True
22497,True
22498,True
22496,False
22500,False
22499,False
22495,True
20042,False
22501,True
22502,True
20045,False
22506,False
22505,True
22504,False
22503,True
22508,False
20046,False
20766,True
22510,False
22509,True
20767,False
22507,True
22512,False
20769,True
19933,False
22513,False
22511,True
1218,False
20768,True
10999,True
21686,False
21685,False
21687,False
20100,False
6149,False
8105,True
19833,True
19828,True
20947,False
21700,True
21701,False
21702,True
21731,True
19829,True
21735,False
21732,False
21736,False
21730,True
21733,False
21734,True
5051,True
20099,False
21757,False
21760,False
21761,False
21762,True
21759,False
21756,False
21758,True
21789,True
20770,False
6592,False
19826,False
19830,True
21788,False
21787,True
20076,True
19832,True
21806,False
20105,False
21805,False
21804,True
20075,True
21809,True
20103,False
21807,False
21808,False
21811,False
21810,True
20077,True
20078,True
21824,False
21825,False
20102,False
21822,False
21823,False
21826,True
19827,True
20263,True
22131,False
5517,False
20101,False
22132,False
22130,True
22134,True
19831,True
20104,False
22133,False
22136,False
22135,True
22137,True
20264,True
22138,True
22139,False
21252,False
21249,True
21253,False
20400,False
20399,True
21250,True
21251,False
21258,True
21259,True
19952,False
21260,False
21262,False
20403,False
21261,True
20402,True
21264,True
20401,True
7499,False
21263,False
19867,False
21265,True
21266,True
21408,True
21410,False
21409,True
21407,False
21406,True
21413,True
21416,True
21414,True
21412,False
21417,False
21411,True
21415,False
9264,True
21419,True
21424,False
21418,False
21420,False
21423,True
20949,False
21421,False
21422,True
22417,True
22415,False
20675,False
22418,False
22414,True
22416,False
22419,True
22420,True
22424,True
22422,True
22425,False
22423,False
22428,False
22426,False
22427,False
22421,True
81,True
22435,False
22431,False
22433,False
22432,True
22429,False
22430,True
22434,True
22436,True
22439,True
22438,True
22441,False
22437,False
22443,False
22442,True
22440,False
22444,True
22448,True
22451,True
22445,False
22446,False
22450,False
22447,True
22449,False
22455,True
22453,False
22452,False
8319,False
22454,True
22457,True
22456,False
22458,True
22460,True
22463,True
22461,False
22462,False
22459,False
22464,True
22465,True
22467,True
22471,False
22469,False
22468,False
22472,False
8290,True
22470,True
22466,False
22473,True
22475,True
22477,False
22478,False
22474,False
22476,True
